Parameters,Filter,Sum_first_hour_move,Sum_open_to_close_move,Sum_power_hour_move,Number of Rows
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: < 0.3",0.26980968813750006,0.4176304834836999,0.024699448720400006,131
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, green_days_percentile: > 0.7",0.2842746894466,0.41552619599279994,-0.015595672567799996,94
"('1month_change_from_high_percentile', 'red_days_percentile', 'green_days_percentile')","1month_change_from_high_percentile: > 0.7, red_days_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.050393231804,0.4125415324026001,0.045496526829200024,124
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.11500076385850003,0.40939411659730013,-0.033759732341699995,77
"('gap_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","gap_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.2909283797458,0.4090732476089,0.0578019282302,113
"('consecutive_days_above_20sma_percentile', 'red_days_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, red_days_percentile: > 0.7, green_days_percentile: < 0.3",-0.015796861421900007,0.40761770461060004,0.0293224413467,106
"('open_from_BB_up_percentile', 'red_days_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, red_days_percentile: > 0.7, green_days_percentile: < 0.3",0.05419022490889999,0.407346680925,-0.0191119807681,57
"('consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: < 0.3",0.4525920136903,0.39785320887949993,-0.06373221148280002,276
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7",0.1694754537649,0.39760741327219995,0.011138236778499996,128
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.22741047670929998,0.3975337350166,-0.03797695926900001,53
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: < 0.3, green_days_percentile: < 0.3",0.16323693383220006,0.39645610073899995,-0.008745413809799998,87
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, red_days_percentile: > 0.7",0.1617551753015,0.39468241651370006,0.0710958347755,119
"('gap_percentile', 'consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, 1month_change_from_high_percentile: < 0.3",0.02653406914109996,0.3919612561639,0.2572162977623,169
"('gap_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",-0.002698123677999986,0.3918570287066999,0.13358071259409998,164
